user_id,primaryTitle,rating
475,On Deadly Ground,7.5
475,"20,000 Leagues Under the Sea",7.4
475,Pootie Tang,7.5
475,Bullet to the Head,7.3
475,365 Days: This Day,7.7
475,The Mothman Prophecies,6.7
476,The Grinch,7.7
476,The Cloverfield Paradox,8.0
476,Slackers,6.8
476,Ali,7.3
476,Unforgiven,6.6
476,Battle Royale II,5.1
476,Last Knights,6.1
476,Fantastic Voyage,4.6
476,Chalet Girl,8.3
476,Hatchet,7.8
476,Setup,5.5
476,Made in Dagenham,8.3
476,Educating Rita,7.3
476,Below,6.6
476,The Other Sister,8.7
476,Fire and Ice,5.3
476,Twister,5.4
476,Point Blank,6.9
476,Casper,7.6
476,Sinbad: Legend of the Seven Seas,6.6
476,Resident Evil: Apocalypse,6.4
476,Choose or Die,7.5
476,Kiss of Death,6.0
476,Death Wish II,8.7
476,Hard Rain,7.2
476,Thugs of Hindostan,5.3
476,Bad Lieutenant: Port of Call New Orleans,5.7
476,Jane Got a Gun,6.3
476,Brawl in Cell Block 99,5.7
476,Think Like a Man,9.4
476,Daybreakers,7.3
476,The Chaos Class Is Waking Up,7.6
476,Feardotcom,7.0
477,You Again,9.8
477,Alvin and the Chipmunks: Chipwrecked,8.7
477,In the Heights,7.7
477,Cold Fish,5.4
477,Open Season 3,8.3
477,Look Back,8.3
477,Faces in the Crowd,5.8
477,The Layover,7.8
477,Django,8.6
477,The Lucky One,7.6
477,Mandy,3.5
477,Die Hard,4.7
477,The Matador,6.5
477,Kicking and Screaming,6.7
477,Ichi the Killer,7.3
477,Someone Like You,7.6
477,Quartet,7.1
477,Perfect Sense,9.0
477,Old Dads,8.3
477,The Boondock Saints II: All Saints Day,5.7
477,Hair,8.1
477,A Bay of Blood,6.3
477,John Carter,8.0
477,Death to Smoochy,8.3
477,Shot Caller,4.4
477,The Room Next Door,7.8
477,El Cid,7.9
478,Kindergarten Cop,9.2
478,A Few Best Men,7.4
478,Crooked House,7.4
478,The Seventh Seal,10.0
478,Soapdish,7.2
478,Tales from the Darkside: The Movie,7.1
478,Paid in Full,6.9
478,The Walk,7.4
478,The Noel Diary,8.8
478,Hobo with a Shotgun,6.0
478,You Hurt My Feelings,8.5
478,Annette,6.0
478,Poker Face,5.8
478,Transformers: The Last Knight,6.6
478,Vampire Killers,7.8
478,Tom & Jerry,9.0
478,After Ever Happy,6.3
478,In & Out,9.4
478,Tooth Fairy,9.0
478,Zindagi Na Milegi Dobara,7.7
478,Like a Boss,8.9
478,Cherry,6.5
478,The Nice Guys,7.2
478,Good Luck Chuck,7.2
478,Heartbreak Ridge,6.2
478,"Sorry, Wrong Number",9.8
478,10 Things I Hate About You,9.0
478,The Hole,4.0
478,Deep Rising,5.9
478,Come to Daddy,5.2
478,Impostor,8.6
478,ParaNorman,7.9
478,Romance & Cigarettes,5.9
478,Little,8.6
478,Breach,7.3
478,Fences,5.0
478,Take Shelter,5.4
478,Slaughterhouse Rulez,5.2
478,Logan Lucky,7.8
478,Into the Wild,8.4
478,The Devil All the Time,5.4
479,Much Ado About Nothing,5.4
479,The Rescuers Down Under,4.9
479,Iron Eagle,7.6
479,American Outlaws,7.3
479,Love and Death,6.2
479,The Brave One,7.3
479,Shattered Glass,8.1
479,The Happytime Murders,3.4
479,About a Boy,5.2
479,The Ipcress File,8.4
479,Bride of Frankenstein,7.6
479,Tamara Drewe,6.5
479,Lou,7.4
479,K-9,5.9
479,Mustang,9.0
479,The Lord of the Rings,4.8
479,Homeward Bound II: Lost in San Francisco,5.8
479,Marriage Story,5.8
479,Nr. 24,5.8
479,Cosmic Sin,7.5
479,Rampage,7.6
479,HouseSitter,4.8
479,The Fate of the Furious,8.3
479,Ace in the Hole,5.8
479,Suicide Squad,4.2
479,Jerry Maguire,4.4
479,The Man Without a Face,6.7
479,Short Circuit,7.8
479,Alien,6.1
479,The Room Next Door,6.3
479,The Best of Me,8.1
479,The Last Circus,4.6
479,The Twilight Samurai,7.0
479,Vicky Donor,2.8
479,The Hunger Games: Catching Fire,3.8
479,Hot Fuzz,4.8
480,Monsieur Verdoux,8.4
480,After Hours,7.6
480,Jodhaa Akbar,6.5
480,The Bounty Hunter,8.6
480,Austenland,7.3
480,Van Wilder,8.3
480,Truth,8.6
480,Brotherhood of the Wolf,6.9
480,Polaroid,6.3
480,The Grudge 2,8.0
480,The Adventures of Buckaroo Banzai Across the 8th Dimension,8.5
480,Taking Woodstock,7.3
480,Dobaaraa,7.4
480,The Jacket,6.1
480,Sanju,7.2
480,Open Range,6.4
480,2:22,8.4
480,Cloverfield,5.7
480,The Day of the Jackal,8.7
480,Ashes and Diamonds,7.0
480,Chef,7.0
480,Hungama,8.5
481,Maanaadu,6.4
481,The Prowler,9.1
481,The Ex,7.5
481,Dumbo,6.0
481,Rocky Aur Rani Kii Prem Kahaani,7.6
481,Thalaivi,5.9
481,Mutiny on the Bounty,6.0
481,The Iron Giant,6.3
481,Class,7.1
481,Late Night,7.2
481,Dear Zachary: A Letter to a Son About His Father,4.5
481,It Comes at Night,7.8
481,Road to Perdition,7.7
481,In & Out,7.4
481,The Concert,8.1
481,Lucky,6.5
481,Blacklight,6.3
481,Crocodile Dundee II,7.7
481,The Christmas Chronicles: Part Two,7.7
481,Mishima: A Life in Four Chapters,7.8
481,East Is East,6.3
481,What About Bob?,7.1
481,Teenage Mutant Ninja Turtles: Out of the Shadows,6.0
481,Romeo and Juliet,8.0
481,Smokey and the Bandit II,7.2
481,Thuppakki,5.7
481,Dil Bechara,5.8
482,One Direction: This Is Us,7.4
482,For Your Eyes Only,6.2
482,Ghost World,6.1
482,Princess Mononoke,5.9
482,Commando,3.9
482,Varsity Blues,8.4
482,J. Edgar,6.2
482,Touch of Evil,5.8
482,Reign of the Supermen,5.2
482,Sam Bahadur,5.9
482,Fried Green Tomatoes,7.8
482,Empire of the Sun,7.8
482,Basquiat,9.1
482,Arif V 216,8.5
482,Run,7.1
482,Jumper,6.2
482,God Bless America,6.9
482,Hombre,6.5
482,Ae Dil Hai Mushkil,8.4
482,Little Fockers,6.7
482,Ma,5.6
482,Dragon Ball Super: Super Hero,3.8
482,Missing,7.0
482,House of Gucci,6.4
482,See How They Run,7.0
482,American Beauty,5.9
482,Three Days of the Condor,5.6
482,The Stranger,6.5
482,The Other Side of the Door,8.0
482,One Hour Photo,7.8
482,Drive Angry,4.4
482,Focus,5.7
482,Leatherface: Texas Chainsaw Massacre III,6.8
482,Shocker,7.1
482,Bad Lieutenant: Port of Call New Orleans,6.3
482,Exotica,6.6
482,La Strada,7.9
482,Unhinged,4.4
482,The Miseducation of Cameron Post,7.7
482,Shut In,7.6
482,He's All That,8.1
482,A Good Woman,9.9
482,Open Water 2: Adrift,6.3
483,Gangs of Wasseypur,4.6
483,Shattered,6.6
483,Stuber,8.2
483,Breathe In,6.3
483,The Bad Seed,6.2
483,Dead Man Walking,6.9
483,Dhoom,6.1
483,The World's Fastest Indian,7.8
483,My Stepmother Is an Alien,7.6
483,My Big Fat Bride,6.5
483,Star Trek VI: The Undiscovered Country,6.6
483,All the King's Men,6.0
483,From Prada to Nada,8.7
483,Wind River,7.6
483,Captain Fantastic,7.4
483,The Cave,5.7
483,Free Birds,7.7
483,Puncture,6.0
483,Man Bites Dog,7.5
483,The Last House on the Left,7.2
483,Wild Bill,6.9
483,Wish I Was Here,6.3
483,Christine,5.3
483,Men & Chicken,6.2
483,The November Man,6.0
483,Kick-Ass 2,6.4
483,Batman: The Movie,6.9
483,Maudie,7.7
483,The Rock,6.5
483,Powder Blue,7.6
483,Hridayam,9.7
483,Interstellar,6.4
483,Dope,8.4
483,Battle for the Planet of the Apes,6.6
483,The Human Centipede 2 (Full Sequence),6.1
483,The Long Kiss Goodnight,5.6
484,Golda,8.1
484,Radioactive,7.3
484,Moonwalker,7.8
484,Anbe Sivam,5.0
484,Independence Day: Resurgence,5.7
484,Chocolate,6.9
484,Dangerous Lies,6.3
484,Family Switch,7.0
484,Churchill,8.3
484,"Murder, My Sweet",5.7
484,Mermaids,6.5
484,80 for Brady,6.6
484,Zombeavers,8.2
484,Yeh Jawaani Hai Deewani,6.6
484,The Divergent Series: Insurgent,6.0
484,Hounds of Love,7.0
484,Table No. 21,7.7
484,Level 16,4.9
484,Sin City,9.2
484,Bad Day at Black Rock,6.0
484,Return to Never Land,8.3
484,Collateral Beauty,7.0
484,Underworld,9.2
484,The American Friend,3.9
484,Heist,7.0
484,Europa Europa,8.0
484,Guillermo del Toro's Pinocchio,5.8
484,Avengers: Age of Ultron,6.3
484,Terrifier 2,8.3
484,Devil in a Blue Dress,3.8
484,Youth in Revolt,8.2
484,The Wraith,7.8
484,The Cave,5.6
485,The Lord of the Rings,7.1
485,One Life,6.8
485,Little Voice,7.4
485,The Celebration,6.4
485,The Open House,7.2
485,A Touch of Sin,4.7
485,A Short Film About Killing,6.6
485,Thirteen Lives,9.1
485,Joe Versus the Volcano,5.2
485,Sanjuro,6.1
485,Psycho III,8.8
485,Toys,5.9
485,Hustle,4.7
485,Holiday,7.2
485,Elevation,5.8
485,Loving Annabelle,4.7
485,The Red Violin,5.8
485,The Imposter,7.9
485,Reds,6.9
485,American Ultra,7.7
485,Companion,5.9
485,Nosferatu: A Symphony of Horror,6.7
485,The Mist,7.6
485,The House of the Devil,7.4
485,The Lobster,7.8
485,The Twelve Tasks of Asterix,7.4
485,Dreamcatcher,6.4
485,I Still Believe,8.1
485,Joshua,8.3
485,Night at the Museum,5.3
485,Dirty Work,8.1
486,The Tenant,7.1
486,Miracle on 34th Street,9.2
486,Dragon Ball Super: Broly,7.0
486,The Boss Baby: Family Business,8.9
486,Wuthering Heights,8.2
486,It,8.9
486,The Dead Zone,6.4
486,Just My Luck,5.3
486,"Play It Again, Sam",8.6
486,Gangs of New York,7.5
486,Gran Turismo,7.0
486,The Dirty Dozen,5.2
486,Taking Woodstock,8.9
486,Burnt,7.1
486,Sweet and Lowdown,9.7
486,Before We Go,8.3
486,Magadheera,7.9
486,Rooster Cogburn,7.3
486,Causeway,8.8
486,Lupin III: The Castle of Cagliostro,4.0
486,Time of the Gypsies,8.2
486,Miss Bala,8.4
486,Hot Rod,7.6
486,Les Misérables,6.7
486,Wedding Crashers,5.9
486,The Money Pit,6.8
486,Fast Charlie,7.3
486,The Messenger,8.7
486,Face/Off,8.2
486,Do Revenge,6.7
486,Tolkien,9.1
486,Tallulah,6.0
486,Suicide Kings,8.2
486,Luther,8.0
486,Magnolia,9.1
486,Blow Out,8.5
487,The House,8.4
487,The Relic,7.1
487,Mr. Popper's Penguins,4.3
487,No Man's Land,7.4
487,In America,7.3
487,Neighbors,7.7
487,Money Talks,6.9
487,Hollywood Homicide,6.2
487,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.3
487,The Last Full Measure,5.8
487,9 Songs,6.4
487,Red Dawn,6.9
487,Rose Island,6.5
487,Office Christmas Party,7.6
487,Drishyam,6.0
487,Anon,7.6
487,The Cobbler,4.0
487,My Life as a Dog,7.1
487,Battle of Britain,6.9
487,Far from Heaven,7.4
487,Once Upon a Time... in Hollywood,7.6
487,No One Lives,4.1
487,Agni,7.8
488,The Keep,8.0
488,The Woman in the Window,7.9
488,Bound,6.7
488,Once Upon a Time in Mexico,7.0
488,The Limehouse Golem,7.3
488,Greenberg,6.3
488,United 93,7.4
488,Luca,7.9
488,Death at a Funeral,8.8
488,Leatherface,7.5
488,Talaash: The Answer Lies Within,6.6
488,One Direction: This Is Us,7.9
488,American Beauty,7.0
488,After Life,6.4
488,Big Night,7.5
488,Omar,7.4
488,The Mummy,9.1
488,Bridge of Spies,7.2
488,The Postman Always Rings Twice,5.8
488,Another Woman,7.4
488,I Kill Giants,7.7
488,Wrongfully Accused,5.1
488,Ghost Ship,7.0
488,Bedknobs and Broomsticks,6.1
488,Grave Encounters 2,6.4
488,Santa Sangre,7.0
489,Tekkonkinkreet,8.2
489,Beetlejuice,5.9
489,Extraction II,7.3
489,Bad Boys,7.3
489,Teen Wolf: The Movie,6.4
489,Mamma Mia! Here We Go Again,8.1
489,Little Voice,8.5
489,P2,8.7
489,Home Sweet Hell,7.6
489,The Right Stuff,7.7
489,The Invisible,7.2
489,Wendy and Lucy,6.9
489,We Have a Ghost,6.4
489,Porky's,7.7
489,Ip Man 3,8.4
489,Much Ado About Nothing,7.6
489,Carrie,6.8
489,Cell,7.0
489,What If,8.3
489,Powder Blue,6.8
489,The Exorcist III,8.7
489,Jab We Met,7.1
489,Role Play,8.2
489,Talk Radio,6.4
489,"Confess, Fletch",7.5
489,Maleficent,7.7
489,Three Men and a Little Lady,6.1
489,The Drop,7.4
489,Stonehearst Asylum,8.3
489,Nickel Boys,7.9
489,Death Note: The Last Name,6.8
489,Night of the Demons,7.9
490,Gunday,7.7
490,Jungle Cruise,6.4
490,Son of Saul,8.6
490,Wolf Creek,7.0
490,Frozen II,10.0
490,Lymelife,7.9
490,Vikram,7.8
490,Escape from the Planet of the Apes,8.5
490,Hunt for the Wilderpeople,7.0
490,National Treasure: Book of Secrets,6.4
490,Spy,8.2
490,Jack Ryan: Shadow Recruit,7.9
490,3 Days to Kill,4.4
490,Don't Move,7.5
490,Extinction,6.9
490,127 Hours,5.6
490,Only the Brave,8.5
490,Vizontele Tuuba,8.8
490,The Fallout,6.0
490,White Men Can't Jump,7.5
490,The Three Musketeers,6.7
490,Burlesque,10.0
490,Moms' Night Out,8.7
490,I Know What You Did Last Summer,8.0
490,Marcel the Shell with Shoes On,9.5
490,Forget Paris,7.0
490,Europa,7.5
490,The Red Shoes,6.8
490,Love & Basketball,5.8
490,May December,5.4
490,Blade II,6.6
490,The Juror,6.6
490,Coming Soon,8.4
490,The Missing,7.7
490,Coffee & Kareem,8.4
490,In July,7.2
490,Breaking In,7.7
490,Shikara,5.5
490,Dragnet,7.3
490,Happy Feet,7.7
490,Wonder Wheel,5.6
490,The Shining,6.4
490,One Night in Miami...,10.0
490,Get Him to the Greek,8.2
490,The Captain,6.1
490,The Cranes Are Flying,6.0
491,Big Fish,6.2
491,Safe,8.6
491,Up in the Air,4.9
491,Late Night,6.5
491,The Eyes of Tammy Faye,4.6
491,Tanhaji: The Unsung Warrior,7.3
491,Haywire,7.8
491,Nowhere to Run,6.3
491,Striptease,7.3
491,The Hurricane,7.5
491,Speak No Evil,7.3
491,Flow,8.9
491,Maid in Manhattan,7.4
491,BloodRayne,6.0
491,Soul,7.2
491,My Week with Marilyn,6.9
491,Barb and Star Go to Vista Del Mar,6.4
491,VidaaMuyarchi,6.2
491,Hysteria,5.0
491,The Jewel of the Nile,7.3
491,The Birdcage,8.2
491,Kill the Irishman,8.6
491,Below Zero,9.0
491,Namastey London,9.5
491,Heropanti 2,5.9
491,Even the Rain,7.1
491,Dragon,6.9
491,Stir of Echoes,7.5
491,Fast Times at Ridgemont High,7.8
491,Secret of the Wings,7.0
491,Bounce,6.9
491,House at the End of the Street,8.5
491,Maria Full of Grace,7.6
491,Love in the Afternoon,7.7
491,Love Exposure,6.8
491,Night Watch,5.3
491,Wicked Little Letters,7.3
491,Urban Legend,6.4
491,For Love and Honor,6.9
491,Happy Gilmore,5.9
491,Snow White and the Huntsman,9.6
491,Ricky Stanicky,8.3
491,Everybody Wants Some!!,6.7
491,Passengers,6.5
491,New York Minute,7.4
491,Project A,8.9
492,The Hunger Games: Mockingjay - Part 2,4.6
492,Three Steps Above Heaven,7.6
492,13 Tzameti,7.8
492,Bliss,6.4
492,Georgia Rule,4.9
492,One Direction: This Is Us,5.5
492,Manjummel Boys,7.4
492,Unforgiven,7.8
492,Hitman: Agent 47,7.5
492,Doctor Strange in the Multiverse of Madness,6.3
492,Parenthood,5.9
492,Heart and Souls,4.5
492,The Other Guys,5.1
492,Drunken Master,4.9
492,All That Jazz,9.3
492,Human Traffic,4.9
492,The Cowboys,7.2
492,Being the Ricardos,8.0
492,Summer of Sam,7.2
492,Snow Dogs,5.4
492,Sin Nombre,6.2
492,The Gentlemen,7.2
492,Resident Evil: Vendetta,10.0
492,The Green Inferno,7.5
492,Daisies,4.3
492,Sherlock Holmes,7.7
492,The Butler,5.7
492,Fahrenheit 451,5.9
492,Abominable,5.5
492,Envy,3.7
492,The Princess Bride,4.3
492,Van Wilder: The Rise of Taj,3.9
492,Catch-22,4.4
492,Princess Mononoke,5.7
492,The Beastmaster,7.5
493,Ender's Game,8.9
493,The Mechanic,8.8
493,The Queen of Versailles,7.2
493,Richard III,5.6
493,Dirty Dancing,6.4
493,Yesterday,4.3
493,100 Feet,8.3
493,The Three Burials of Melquiades Estrada,8.1
493,Revenge,9.4
493,Allied,8.4
493,Postal,7.4
493,The Sisterhood of the Traveling Pants,7.3
493,Freddy,8.2
493,Hot Rod,4.7
493,What Lies Beneath,8.0
493,What to Expect When You're Expecting,5.8
493,Ghost,5.8
493,Wild at Heart,6.5
493,The Killing,7.3
493,Anacondas: The Hunt for the Blood Orchid,6.7
493,Kick-Ass,9.0
493,The Lookout,6.4
493,The Dish,8.5
493,Neighbors,6.0
493,1922,7.1
493,The Arrival,9.3
493,Straw Dogs,6.7
494,Spring,7.2
494,The Wings of the Dove,7.5
494,Guilty,7.3
494,Couples Retreat,7.5
494,13 Assassins,7.1
494,Julius Caesar,7.0
494,The Adjustment Bureau,8.5
494,"Alice, Sweet Alice",6.6
494,The Inventor: Out for Blood in Silicon Valley,6.7
494,D-Tox,6.3
494,It Follows,7.2
494,Basic Instinct,8.3
494,Forgotten,7.4
494,Fantastic Planet,6.1
494,Tomb Raider,5.6
494,Rear Window,9.3
494,Sister Act,6.3
494,The Tall Man,7.3
494,Double Indemnity,8.4
494,American Psycho,6.3
494,We Are Still Here,8.0
494,Red,5.3
494,The Spanish Apartment,7.7
494,Mary Queen of Scots,7.5
494,Jezebel,7.8
494,Crossroads,6.6
494,Band of Outsiders,8.6
495,Die Hard,6.9
495,A Coffee in Berlin,6.1
495,Jingle All the Way,4.8
495,Bel Ami,7.3
495,Alien³,7.1
495,Holiday,5.5
495,River's Edge,7.5
495,Cats & Dogs: The Revenge of Kitty Galore,4.8
495,Once Upon a Time in the West,6.2
495,The Pale Blue Eye,7.2
495,Waiting for Forever,7.7
495,Out of the Past,9.6
495,Red Beard,8.2
495,The Broken Landlord,8.2
495,A Face in the Crowd,6.1
495,Torbaaz,7.2
495,Cocktail,8.3
495,Mohabbatein,7.6
495,The Unbearable Weight of Massive Talent,8.2
495,The Son of No One,6.9
495,Basic Instinct,5.8
495,Dirty Dancing,7.5
495,#Alive,5.4
495,Prince Avalanche,5.9
495,Free State of Jones,4.4
495,The Cooler,8.5
495,The Stronghold,8.8
495,Body of Evidence,5.9
495,Trailer Park Boys: The Movie,9.9
495,Random Hearts,6.7
495,Stolen Kisses,6.5
495,Persepolis,7.7
495,Guys and Dolls,8.5
495,Tank Girl,7.4
495,Bullet to the Head,9.5
495,The Wandering Earth II,9.1
495,Cirque du Freak: The Vampire's Assistant,6.3
496,Run Silent Run Deep,6.8
496,Bleed for This,5.1
496,Life Is Beautiful,5.5
496,Things to Do in Denver When You're Dead,6.5
496,Suspiria,6.5
496,American Gangster,2.9
496,Anna and the King,4.7
496,Arcadian,8.9
496,Stan & Ollie,5.4
496,Stalingrad,7.0
496,Paul Blart: Mall Cop,5.7
496,"Good Night, and Good Luck.",5.1
496,Happy Feet,5.0
496,Batman: The Movie,6.4
496,I Care a Lot,7.2
496,Blind Fury,5.2
496,The Corruptor,6.0
496,Madras Cafe,7.1
496,Naked Gun 33 1/3: The Final Insult,7.5
496,Man with a Movie Camera,6.0
496,Charlotte's Web,5.9
496,The Bling Ring,6.2
497,Heropanti 2,7.9
497,Thunder Force,9.5
497,Death to Smoochy,9.2
497,After the Wedding,6.3
497,The Big Blue,9.0
497,Gantz: O,8.7
497,Hellboy II: The Golden Army,7.8
497,Doctor,6.6
497,Airheads,7.0
497,Down in the Valley,6.9
497,Ladder 49,6.2
497,The Witch,9.0
497,Peninsula,3.7
497,Lie with Me,8.1
497,Quiz Show,7.7
497,Firebird,6.6
497,Perfect Strangers,3.9
497,Varisu,6.0
497,Marco,6.6
497,Enough Said,7.9
497,Spirit: Stallion of the Cimarron,8.8
497,The Twilight Saga: Breaking Dawn - Part 1,8.3
497,Mighty Morphin Power Rangers,8.2
497,Return to Oz,8.2
497,Something New,6.0
497,The Ice Storm,8.6
497,Apostle,6.4
497,The Broken Landlord,6.9
497,Beach Rats,6.0
498,Who Framed Roger Rabbit,8.3
498,Murder Mystery 2,5.6
498,Mother's Day,4.2
498,The 'Burbs,5.4
498,Pusher,6.8
498,When a Stranger Calls,7.8
498,Season of the Witch,7.1
498,Little Buddha,6.4
498,Shin Godzilla,4.7
498,Marauders,7.0
498,House of Games,4.0
498,High Sierra,5.8
498,The Order,8.3
498,Hancock,2.8
498,Nick and Norah's Infinite Playlist,4.3
498,Jeepers Creepers 2,8.3
498,Made of Honor,7.8
498,At Close Range,4.7
498,Cleanskin,7.8
498,Time of the Gypsies,5.7
498,Kabhi Haan Kabhi Naa,5.7
498,Portrait of a Lady on Fire,3.6
498,The Little Things,5.2
498,Lean on Me,4.8
498,Wild Bill,3.7
498,River of No Return,5.2
498,Bruised,4.9
498,Çalgi Çengi,8.1
498,Almost Heroes,8.0
498,Horizon: An American Saga - Chapter 1,6.6
498,Girl with a Pearl Earring,4.4
498,Hesher,5.9
498,Gods and Generals,5.3
498,The Wedding Singer,7.3
498,Promised Land,4.9
498,An American Tail,6.7
499,Bedazzled,6.3
499,The Three Musketeers - Part I: D'Artagnan,7.0
499,Cruel Intentions 2,6.5
499,The Nines,7.4
499,"Everything, Everything",6.3
499,Loft,6.5
499,The Man with Two Brains,6.3
499,Evil Dead Rise,7.1
499,Doomsday,6.9
499,Ender's Game,7.6
499,Black Friday,4.9
499,Paddington,7.3
499,Sorry We Missed You,6.0
499,Whitney Houston: I Wanna Dance with Somebody,5.2
499,The Order,8.2
499,High School High,7.8
499,Vampire in Brooklyn,8.9
499,The Brave Little Toaster,7.7
499,Harry Brown,6.0
499,The Dissident,6.9
499,I Love You Phillip Morris,5.8
499,Monsters vs. Aliens,8.0
499,Ransom,6.8
499,How to Train Your Dragon: The Hidden World,7.4
499,Capitalism: A Love Story,8.7
499,WarGames,7.3
499,5 Days of War,7.4
499,Blood Red Sky,5.8
499,The Son of No One,6.7
499,The 6th Day,6.0
499,The Wages of Fear,6.3
499,Furious 7,7.9
499,Carrie,8.2
499,Rubber,6.8
499,Tetro,8.8
499,The Exorcist,8.6
499,Hook,6.7
499,Immortal Beloved,7.0
499,No Escape,6.3
499,50/50,7.9
499,Wake Up Sid,8.1
499,The Long Kiss Goodnight,6.9
499,The Break-Up,8.1
500,Osmosis Jones,7.8
500,The Assistant,6.9
500,Ankhon Dekhi,4.8
500,High Fidelity,6.3
500,"Pretty Village, Pretty Flame",7.0
500,Seven Pounds,6.7
500,The Shape of Water,6.2
500,Tangled,5.7
500,Dragonslayer,7.2
500,Flame & Citron,8.6
500,Interstellar,7.8
500,Saving Face,7.0
500,Heavyweights,7.3
500,Stranger Than Paradise,8.4
500,Gulliver's Travels,7.5
500,Miss Americana,4.9
500,Redeeming Love,7.5
500,Spy Hard,9.8
500,All About the Benjamins,6.2
500,Johnny Dangerously,4.9
500,The Lucky One,7.4
500,Pat Garrett & Billy the Kid,7.6
500,Halloween II,6.7
500,Cinderella,7.4
500,Desperate Measures,10.0
500,15/07: Break of Dawn,6.0
500,Over Her Dead Body,5.8
500,Home Sweet Hell,5.7
500,Kill Boksoon,7.1
500,Columbus,8.1
500,Cowboy Bebop: The Movie,9.7
500,Wounds,6.7
500,In Bruges,7.0
501,The Dictator,8.2
501,On Golden Pond,7.8
501,Argo,8.0
501,Nowhere Boy,6.3
501,Maid in Manhattan,8.3
501,Can't Hardly Wait,8.9
501,Studio 666,6.2
501,The Mosquito Coast,9.0
501,King Kong,6.2
501,Watchmen,8.1
501,Broken,7.0
501,Cars,8.3
501,Beautiful Creatures,4.7
501,The Express,6.6
501,Monos,7.7
501,Journey 2: The Mysterious Island,6.0
501,Doghouse,3.4
501,Mujhse Shaadi Karogi,5.6
501,Big Bad Wolves,6.3
501,The Visitors,4.9
501,Fan,6.6
502,Contagion,7.9
502,Love Me If You Dare,7.8
502,Seven Pounds,6.1
502,Synchronic,5.4
502,Star Wars: The Clone Wars,9.5
502,Adaptation.,7.3
502,Birdman of Alcatraz,5.7
502,Joker: Folie à Deux,6.2
502,Lincoln,8.0
502,Anna,7.4
502,Cars,7.5
502,Convoy,9.7
502,A Brighter Summer Day,6.7
502,Animal Farm,8.5
502,Destination Wedding,8.2
502,Babe: Pig in the City,8.0
502,Seaspiracy,7.6
502,Against the Ice,9.0
502,A Quiet Place Part II,3.6
502,The Night of the Iguana,5.9
502,Monster,7.7
502,Lifeboat,7.8
502,Umberto D.,6.3
502,Evita,7.2
502,Heroic Losers,6.5
502,Above the Law,7.1
502,Night Moves,7.1
502,Mean Machine,8.3
502,Willow,7.4
502,The Last Supper,7.5
502,1984,7.3
502,K-PAX,7.8
502,Chalte Chalte,7.8
502,Highlander II: The Quickening,8.2
502,Parenthood,8.0
502,The Sheltering Sky,5.8
502,Nymphomaniac: Vol. II,7.6
502,Imagine Me & You,7.7
502,Final Score,8.4
502,Resurrecting the Champ,5.1
502,9½ Weeks,6.1
502,The Taking of Pelham One Two Three,8.6
502,Henry V,6.9
502,Straw Dogs,7.6
502,Dogma,8.2
502,The Silence of the Lambs,5.7
502,The Eight Mountains,7.9
502,The Magnificent Seven,6.8
502,All the President's Men,6.7
502,Layer Cake,9.0
503,Everybody Knows,6.9
503,The Wrath of Becky,6.7
503,Mufasa: The Lion King,6.9
503,Ratatouille,6.8
503,House of Flying Daggers,7.0
503,Matchstick Men,7.4
503,Crazy/Beautiful,8.2
503,A Monster in Paris,7.2
503,Mission Raniganj,7.2
503,The Guardian,8.3
503,Lamb,7.7
503,Life Is a Miracle,7.0
503,Witness,8.1
503,The Wonder,6.9
503,Teri Baaton Mein Aisa Uljha Jiya,7.1
503,The Internet's Own Boy: The Story of Aaron Swartz,6.0
503,The Spiderwick Chronicles,8.2
503,Evil Dead Rise,8.0
503,Fellini's Satyricon,5.5
503,High Life,7.9
503,Cocoon,6.0
503,What We Did on Our Holiday,8.9
503,The Assassin,6.7
503,Castle in the Sky,3.8
503,Blended,7.4
503,White Oleander,7.7
503,The Love Punch,8.5
503,The Bourne Supremacy,7.7
503,The Witch: Part 1 - The Subversion,7.2
503,The Jungle Book,7.7
503,Corpus Christi,5.8
503,Hercules in New York,6.7
503,Max,4.6
503,Your Name.,6.9
503,Snow Day,5.7
503,Mechanic: Resurrection,4.4
503,From Hell,6.4
503,Utoya: July 22,7.2
504,Super Mario Bros.,8.5
504,Rambo,6.7
504,Free Fall,5.5
504,The Mirror Has Two Faces,6.6
504,To Have and Have Not,8.5
504,Broken Flowers,7.4
504,From Hell,5.6
504,Playing for Keeps,7.1
504,Mass,7.5
504,Catwoman,6.6
504,Rogue,5.5
504,Ruby Sparks,8.5
504,Talladega Nights: The Ballad of Ricky Bobby,6.3
504,Awake,9.9
504,Beasts of No Nation,7.3
504,3:10 to Yuma,7.7
504,Cujo,5.2
504,Madame Web,7.4
504,Girls Just Want to Have Fun,7.4
504,Blood and Chocolate,5.5
505,Tejas,7.5
505,Free State of Jones,5.9
505,Only Angels Have Wings,7.9
505,Red Corner,6.6
505,Kundun,8.7
505,Home on the Range,6.8
505,The Garden of Words,10.0
505,The French Lieutenant's Woman,7.1
505,DogMan,7.7
505,The Machine,7.3
505,Rush Hour 2,6.5
505,Babygirl,9.0
505,Veronica,6.7
505,The Bone Collector,8.4
505,Joint Security Area,8.5
505,A Beautiful Mind,6.7
505,Varsity Blues,7.2
505,Zulu,6.3
